,player_position,average_rating,total_game_played,started_game_percentage,minute_per_game,goals_per_game,assist_per_game,dribbled_per_game,pourcentage passes,balls_recovered_per_game,possession_won,tackles_per_game,interception_per_game,clean_sheets,saves,goals_conceded,number_match_called_up,number_match_started,player_status,national_team,player_market_value,league_ranking,player_name_sofascore,player_name_transfer_market,player_team,player_league
506,D,7.0,31.0,0.74,72.42,0.0,0.06,0.59,89.94,0.0,0.19,1.28,0.95,11.0,0.0,0.0,0.69,0.69,line-up,ukraine 2020,24.0,1.0,Oleksandr Zinchenko,Oleksandr Zinchenko,Man City,Premier League
507,D,6.91,30.0,1.0,88.87,0.07,0.13,0.17,22.4,0.0,0.08,0.37,0.6,2.0,0.0,0.0,0.54,0.46,line-up,ukraine 2020,9.0,150.0,Vitaliy Mykolenko,Vitaliy Mykolenko,Dynamo Kyiv,Premier Liga
508,D,6.77,32.0,0.78,74.06,0.03,0.06,0.81,79.12,0.0,0.25,1.19,0.91,9.0,0.0,0.0,0.71,0.57,line-up,wales 2020,17.5,1.0,Ben Davies,Ben Davies,Tottenham,Premier League
509,D,7.05,30.0,0.93,85.0,0.13,0.07,0.5,73.0,0.0,0.1,1.4,1.6,12.0,0.0,0.0,0.71,0.07,not-called-up,wales 2020,0.25,25.0,Ben Cabango,Ben Cabango,Swansea,Championship
510,D,6.94,19.0,0.89,79.0,0.0,0.05,0.2,82.0,0.0,0.1,1.4,1.3,2.0,0.0,0.0,0.57,0.29,not-called-up,wales 2020,0.8,18.0,James Lawrence,James Lawrence,FC St. Pauli,2. Bundesliga
511,D,6.89,12.0,0.58,51.17,0.0,0.08,0.62,79.0,0.0,0.43,1.68,1.58,2.0,0.0,0.0,0.79,0.29,called-up,wales 2020,1.5,1.0,Neco Williams,Neco Williams,Liverpool,Premier League
512,D,6.79,38.0,0.95,82.0,0.03,0.05,0.4,70.0,0.0,0.2,1.4,0.9,11.0,0.0,0.0,0.64,0.21,called-up,wales 2020,0.25,1.0,Rhys Norrington-Davies,Rhys Norrington-Davies,Sheff Utd,Premier League
513,D,7.0,22.0,0.91,82.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.31,not-called-up,ukraine 2020,2.0,,Yukhym Konoplia,Yukhym Konoplya,,
514,D,6.98,18.0,0.5,48.5,0.0,0.11,0.13,82.17,0.0,0.08,1.03,0.7,1.0,0.0,0.0,0.83,0.58,line-up,russia 2020,,,Yury Zhirkov,Yury Zhirkov,,
515,D,6.87,31.0,1.0,86.0,0.03,0.03,0.9,82.0,0.0,0.1,2.0,2.0,6.0,0.0,0.0,0.77,0.31,line-up,turkey 2020,,6.0,Umut Mera?,Umut Mera?,Le Havre AC,Ligue 1
516,D,6.76,18.0,0.72,65.0,0.06,0.11,0.8,81.0,0.0,0.4,0.9,1.1,5.0,0.0,0.0,0.23,0.15,not-called-up,turkey 2020,,9.0,R?dvan Y?lmaz,R?dvan Y?lmaz,Besiktas,Süper Lig
517,D,6.7,28.0,0.82,72.54,0.0,0.04,0.17,78.11,0.0,0.2,0.8,0.89,5.0,0.0,0.0,0.31,0.23,not-called-up,turkey 2020,,9.0,Hasan Ali Kald?r?m,Hasan Ali Kald?r?m,Basaksehir,Süper Lig
518,D,6.97,7.0,0.86,68.86,0.0,0.14,0.87,84.29,0.0,0.0,1.59,1.16,2.0,0.0,0.0,0.18,0.0,not-called-up,croatia 2020,7.0,3.0,Tin Jedvaj,Tin Jedvaj,B. Leverkusen,Bundesliga
519,D,7.14,35.0,0.89,75.14,0.09,0.06,0.4,82.29,0.0,0.03,1.57,1.76,11.0,0.0,0.0,0.09,0.0,line-up,croatia 2020,2.5,22.0,Joško Gvardiol,Josko Gvardiol,Dinamo Zagreb,SuperSport HNL
520,D,6.75,40.0,1.0,88.95,0.05,0.07,0.51,67.1,0.0,0.24,1.14,1.31,10.0,0.0,0.0,0.17,0.0,not-called-up,austria 2020,2.0,3.0,Maximilian Ullmann,Maximilian Ullmann,Rapid Vienna,Bundesliga
521,D,7.05,33.0,0.97,88.06,0.06,0.03,0.42,81.12,0.0,0.1,0.87,1.29,10.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,7.5,3.0,Kevin Danso,Kevin Danso,FC Augsburg,Bundesliga
522,D,6.77,20.0,0.95,84.0,0.05,0.1,1.0,65.0,0.0,0.2,1.8,1.2,4.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,12.5,3.0,Phillipp Mwene,Phillipp Mwene,1.FSV Mainz 05,Bundesliga
523,D,7.13,28.0,0.93,77.43,0.0,0.32,0.69,78.29,0.0,0.26,0.54,1.22,3.0,0.0,0.0,0.0,0.0,not-called-up,croatia 2020,7.0,3.0,Borna Sosa,Borna Sosa,VfB Stuttgart,Bundesliga
524,D,6.87,36.0,1.0,88.06,0.06,0.06,0.61,63.53,0.0,0.22,1.85,2.17,10.0,0.0,0.0,0.0,0.0,not-called-up,denmark 2020,0.7000000000000001,25.0,Kristian Pedersen,Kristian Pedersen,Birmingham,Championship
525,D,6.96,29.0,1.0,80.0,0.1,0.1,0.9,69.0,0.0,0.6,2.2,1.7,4.0,0.0,0.0,0.09,0.0,not-called-up,denmark 2020,4.0,82.0,Jakob Ahlmann,Jakob Ahlmann,Aalborg BK,1.Division
526,D,6.91,42.0,0.86,78.74,0.1,0.07,0.66,61.29,0.0,0.41,1.54,1.32,6.0,0.0,0.0,0.09,0.0,not-called-up,denmark 2020,13.0,3.0,Rasmus Kristensen,Rasmus Kristensen,RB Salzburg,Bundesliga
527,D,7.09,35.0,0.91,76.69,0.14,0.09,0.41,34.11,0.0,0.17,1.13,0.96,5.0,0.0,0.0,0.18,0.0,not-called-up,denmark 2020,8.5,13.0,Alexander Bah,Alexander Bah,Slavia Prague,Fortuna Liga
528,D,7.05,41.0,0.95,85.61,0.07,0.02,0.33,89.49,0.0,0.13,0.73,1.15,16.0,0.0,0.0,0.17,0.0,called-up,france 2020,60.0,2.0,Jules Koundé,Jules Koundé,Sevilla FC,LaLiga
529,D,7.09,40.0,0.97,87.25,0.2,0.17,0.67,82.3,0.0,0.27,1.43,1.05,9.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,50.0,4.0,Theo Hernández,Theo Hernández,AC Milan,Serie A
530,D,6.92,40.0,0.8,65.2,0.1,0.03,0.66,76.55,0.0,0.27,1.57,1.18,7.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,25.0,3.0,Nordi Mukiele,Nordi Mukiele,RB Leipzig,Bundesliga
531,D,7.03,33.0,0.82,68.0,0.03,0.09,0.6,85.0,0.0,0.5,1.9,1.4,3.0,0.0,0.0,0.25,0.0,not-called-up,france 2020,12.0,6.0,Ruben Aguilar,Ruben Aguilar,Monaco,Ligue 1
532,D,6.93,36.0,1.0,90.0,0.08,0.08,0.76,75.5,0.0,0.09,1.0,0.91,6.0,0.0,0.0,0.17,0.0,called-up,germany 2020,16.0,3.0,Christian Günter,Christian Günter,SC Freiburg,Bundesliga
533,D,7.14,37.0,0.95,85.11,0.03,0.41,0.84,77.0,0.0,0.47,1.36,1.29,6.0,0.0,0.0,0.0,0.0,not-called-up,germany 2020,12.0,18.0,David Raum,David Raum,Greuther Fürth,2. Bundesliga
534,D,6.9,28.0,0.93,87.0,0.04,0.04,0.44,90.21,0.0,0.0,0.8,1.25,7.0,0.0,0.0,0.15,0.0,not-called-up,italy 2020,36.0,4.0,Alessio Romagnoli,Alessio Romagnoli,AC Milan,Serie A
535,D,7.08,35.0,0.94,81.8,0.06,0.03,1.07,79.0,0.0,0.37,3.04,1.18,11.0,0.0,0.0,0.23,0.0,not-called-up,italy 2020,9.0,4.0,Davide Calabria,Davide Calabria,AC Milan,Serie A
536,D,7.06,45.0,0.98,87.93,0.0,0.02,0.3,86.47,0.0,0.0,0.8,1.52,21.0,0.0,0.0,0.17,0.0,not-called-up,netherlands 2020,28.0,6.0,Sven Botman,Sven Botman,LOSC Lille,Ligue 1
537,D,6.9,37.0,0.7,67.51,0.03,0.03,0.55,90.7,0.0,0.07,1.12,1.11,8.0,0.0,0.0,0.17,0.0,not-called-up,netherlands 2020,8.0,14.0,Perr Schuurs,Perr Schuurs,Ajax,Eredivisie
538,D,6.86,29.0,0.93,82.41,0.0,0.03,0.76,83.69,0.0,0.25,1.48,1.27,9.0,0.0,0.0,0.0,0.0,not-called-up,netherlands 2020,7.5,,Tyrell Malacia,Tyrell Malacia,without team,
539,D,7.0,34.0,0.82,64.62,0.18,0.12,0.68,85.18,0.0,0.28,1.52,2.04,1.0,0.0,0.0,0.0,0.0,not-called-up,netherlands 2020,8.0,14.0,Devyne Rensch,Devyne Rensch,Ajax,Eredivisie
540,D,6.99,24.0,0.79,65.62,0.0,0.08,0.37,77.08,0.0,0.18,2.23,1.22,4.0,0.0,0.0,0.33,0.0,not-called-up,netherlands 2020,5.0,1.0,Kenny Tete,Kenny Tete,Fulham,Premier League
541,D,7.0,27.0,1.0,90.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,not-called-up,poland 2020,0.675,31.0,Artur J?drzejczyk,Artur Jedrzejczyk,Legia Warszawa,PKO BP Ekstraklasa
542,D,7.0,26.0,0.92,81.0,0.04,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,not-called-up,poland 2020,2.0,84.0,Rafa? Pietrzak,Rafal Pietrzak,Lechia Gdansk,Fortuna 1 Liga
543,D,6.93,28.0,1.0,85.0,0.0,0.07,1.2,76.0,0.0,0.1,2.5,2.1,10.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,0.5,1.0,Matty Cash,Matty Cash,Aston Villa,Premier League
544,D,7.01,22.0,0.91,77.0,0.0,0.05,0.8,87.0,0.0,0.0,1.6,2.1,10.0,0.0,0.0,0.23,0.0,not-called-up,portugal 2020,2.0,7.0,Luís Neto,Luís Neto,Sporting CP,Liga Portugal
545,D,6.96,31.0,0.58,59.74,0.06,0.1,0.74,80.94,0.0,0.14,1.69,1.43,6.0,0.0,0.0,0.0,0.0,not-called-up,portugal 2020,10.0,1.0,Diogo Dalot,Diogo Dalot,Man Utd,Premier League
546,D,7.25,37.0,0.95,86.0,0.11,0.16,0.5,86.0,0.0,0.4,1.2,1.1,9.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,2.0,2.0,Guilherme Arana,Guilherme,Sevilla FC,LaLiga
547,D,6.91,16.0,0.62,58.0,0.0,0.06,0.2,87.0,0.0,0.0,0.3,1.4,3.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,2.2,150.0,Dmitri Chistyakov,Dmitriy Chistyakov,Rostov,Premier Liga
548,D,7.16,11.0,0.91,79.27,0.18,0.09,0.36,86.0,0.0,0.09,1.18,1.36,1.0,0.0,0.0,0.08,0.0,not-called-up,russia 2020,4.8,150.0,Sergey Petrov,Sergey Petrov,Krasnodar,Premier Liga
549,D,7.09,27.0,1.0,87.0,0.04,0.04,0.7,80.0,0.0,0.1,2.0,2.7,9.0,0.0,0.0,0.25,0.0,called-up,russia 2020,5.0,150.0,Roman Evgenjev,Roman Evgenjev,Dinamo Moscow,Premier Liga
550,D,6.97,28.0,1.0,87.0,0.0,0.04,0.5,73.0,0.0,0.0,1.6,2.2,10.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,4.0,150.0,Maksim Osipenko,Maksim Osipenko,Rostov,Premier Liga
551,D,6.8,29.0,1.0,87.0,0.03,0.07,0.7,67.0,0.0,0.2,1.8,1.7,5.0,0.0,0.0,0.33,0.0,not-called-up,russia 2020,1.8,49.0,Aleksandr Zhirov,Aleksandr Zhirov,SV Sandhausen,3. Liga
552,D,7.01,28.0,1.0,88.07,0.11,0.04,0.58,70.39,0.0,0.48,1.64,1.64,8.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,2.5,150.0,Sergey Terekhov,Sergey Terekhov,Orenburg,Premier Liga
553,D,6.79,23.0,0.26,32.57,0.0,0.09,0.34,80.91,0.0,0.08,0.58,0.59,1.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,1.8,150.0,Danil Krugovoy,Danil Krugovoy,Zenit S-Pb,Premier Liga
554,D,6.85,30.0,0.83,77.0,0.0,0.1,0.5,76.4,0.0,0.2,1.42,0.98,12.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,1.5,150.0,Dmitri Zhivoglyadov,Dmitriy Zhivoglyadov,Loko Moscow,Premier Liga
555,D,6.62,11.0,0.64,59.0,0.0,0.09,0.3,80.0,0.0,0.0,1.5,1.5,2.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,1.5,64.0,Arsen Adamov,Arsen Adamov,Ural,UAE Pro League
556,D,6.86,31.0,0.35,39.77,0.1,0.16,0.65,82.45,0.0,0.26,1.12,0.4,3.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,2.8,150.0,Aleksey Sutormin,Aleksey Sutormin,Zenit S-Pb,Premier Liga
557,D,7.0,38.0,0.97,88.0,0.08,0.05,0.6,74.0,0.0,0.2,2.0,1.4,14.0,0.0,0.0,0.12,0.0,not-called-up,scotland 2020,1.3,60.0,Paul McGinn,Paul McGinn,Hibernian FC,Scottish Premiership
558,D,7.1,37.0,0.97,86.0,0.03,0.03,0.4,72.0,0.0,0.1,1.5,1.6,14.0,0.0,0.0,0.06,0.0,not-called-up,scotland 2020,0.8,60.0,Paul Hanlon,Paul Hanlon,Hibernian FC,Scottish Premiership
559,D,6.74,37.0,1.0,88.0,0.08,0.05,1.1,73.0,0.0,0.7,1.7,1.1,12.0,0.0,0.0,0.17,0.0,not-called-up,spain 2020,25.0,2.0,Marc Cucurella,Marc Cucurella,Getafe,LaLiga
560,D,6.75,22.0,0.82,75.0,0.05,0.09,0.7,76.0,0.0,0.0,1.2,1.3,7.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,12.0,2.0,Juan Miranda,Juan Miranda,Barcelona,LaLiga
561,D,6.95,32.0,0.81,66.56,0.06,0.09,0.82,93.0,0.0,0.25,1.79,0.9,9.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,18.0,2.0,Óscar Mingueza,Óscar Mingueza,Barcelona,LaLiga
562,D,7.14,39.0,0.95,85.44,0.03,0.05,0.64,85.77,0.0,0.19,2.09,1.02,19.0,0.0,0.0,0.08,0.0,called-up,spain 2020,15.0,1.0,César Azpilicueta,César Azpilicueta,Chelsea,Premier League
563,D,6.74,32.0,0.69,65.0,0.03,0.09,0.8,83.0,0.0,0.1,1.2,0.9,9.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,4.0,,Óscar Gil,Óscar Gil,without team,
564,D,7.19,28.0,0.93,84.11,0.0,0.21,0.45,70.43,0.0,0.19,1.42,0.95,4.0,0.0,0.0,0.0,0.0,not-called-up,sweden 2020,0.2,3.0,Ludwig Augustinsson,Ludwig Augustinsson,Werder Bremen,Bundesliga
565,D,6.74,18.0,0.94,84.33,0.0,0.06,0.96,71.5,0.0,0.43,1.83,1.58,2.0,0.0,0.0,0.08,0.0,not-called-up,sweden 2020,2.0,19.0,Joel Andersson,Joel Andersson,FC Midtjylland,Superliga
566,D,6.92,35.0,0.83,77.0,0.0,0.03,0.38,81.0,0.0,0.0,0.86,1.78,11.0,0.0,0.0,0.0,0.0,not-called-up,switzerland 2020,2.0,16.0,Cedric Zesiger,Cédric Zesiger,BSC Young Boys,Super League
567,D,6.76,31.0,0.65,60.03,0.03,0.1,0.62,82.03,0.0,0.22,1.15,0.68,6.0,0.0,0.0,0.0,0.0,not-called-up,switzerland 2020,1.7,16.0,Ulisses Garcia,Ulisses Garcia,BSC Young Boys,Super League
568,D,6.85,35.0,0.4,43.6,0.0,0.06,0.37,76.8,0.0,0.37,0.73,0.55,3.0,0.0,0.0,0.23,0.0,not-called-up,turkey 2020,2.8,9.0,Ömer Bayram,Ömer Bayram,Galatasaray,Süper Lig
569,D,7.06,31.0,0.94,83.39,0.1,0.03,0.26,77.52,0.0,0.0,1.13,0.96,6.0,0.0,0.0,0.0,0.0,not-called-up,turkey 2020,45.0,9.0,Serdar Aziz,Serdar Aziz,Fenerbahce,Süper Lig
570,D,6.96,20.0,0.8,68.85,0.0,0.05,0.4,79.0,0.0,0.13,1.39,1.94,6.0,0.0,0.0,0.38,0.0,not-called-up,ukraine 2020,2.0,22.0,Yevhen Cheberko,Yevgen Cheberko,NK Osijek,SuperSport HNL
571,D,6.97,23.0,1.0,89.0,0.04,0.04,1.0,82.0,0.0,0.3,2.0,1.8,4.0,0.0,0.0,0.0,0.0,not-called-up,ukraine 2020,0.8,21.0,Bogdan Mykhaylichenko,Bogdan Mykhaylichenko,RSC Anderlecht,Jupiler Pro League
572,D,6.84,19.0,1.0,90.0,0.05,0.05,0.9,70.0,0.0,0.3,3.4,1.1,4.0,0.0,0.0,0.0,0.0,not-called-up,england 2020,,1.0,Tyrick Mitchell,Tyrick Mitchell,Crystal Palace,Premier League
573,D,7.03,29.0,0.97,87.1,0.07,0.03,0.82,79.79,0.0,0.22,2.62,1.4,11.0,0.0,0.0,0.0,0.0,not-called-up,england 2020,,25.0,James Justin,James Justin,Leicester,Championship
574,D,6.79,31.0,1.0,88.06,0.0,0.06,0.77,80.71,0.0,0.29,2.84,1.19,9.0,0.0,0.0,0.0,0.0,not-called-up,england 2020,,25.0,Kyle Walker-Peters,Kyle Walker-Peters,Southampton,Championship
575,D,6.71,33.0,0.94,81.73,0.06,0.06,0.78,67.79,0.0,0.53,1.06,0.91,3.0,0.0,0.0,0.0,0.0,not-called-up,germany 2020,,3.0,Marius Wolf,Marius Wolf,Bor. Dortmund,Bundesliga
576,D,6.92,37.0,1.0,84.05,0.05,0.03,0.25,88.62,0.0,0.03,0.63,1.15,14.0,0.0,0.0,0.0,0.0,not-called-up,netherlands 2020,,25.0,Bruno Martins Indi,Bruno Martins Indi,Stoke City,Championship
577,D,6.92,40.0,0.93,84.6,0.0,0.03,0.47,88.0,0.0,0.1,1.43,1.0,11.0,0.0,0.0,0.0,0.0,not-called-up,netherlands 2020,,14.0,Jordan Teze,Jordan Teze,PSV Eindhoven,Eredivisie
578,D,6.85,27.0,0.7,67.0,0.11,0.04,0.3,85.0,0.0,0.1,0.9,1.5,2.0,0.0,0.0,0.0,0.0,not-called-up,croatia 2020,,27.0,Martin Erli?,Martin Erlic,Spezia Calcio,Serie B
579,D,7.05,26.0,0.81,74.5,0.12,0.04,0.15,40.0,0.0,0.0,0.55,0.4,4.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,,31.0,Bartosz Salamon,Bartosz Salamon,Lech Poznan,PKO BP Ekstraklasa
580,D,7.0,30.0,0.97,88.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,,41.0,Jakub Kiwior,Jakub Kiwior,MSK Zilina,Nike Liga
581,D,7.0,21.0,0.81,70.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,,31.0,Bart?omiej Wdowik,Bartlomiej Wdowik,Jagiellonia,PKO BP Ekstraklasa
582,D,7.02,23.0,0.87,71.0,0.0,0.22,1.3,73.0,0.0,0.3,2.2,0.7,2.0,0.0,0.0,0.0,0.0,not-called-up,sweden 2020,,109.0,Gabriel Gudmundsson,Gabriel Gudmundsson,FC Groningen,Keuken Kampioen Divisie
583,D,6.83,32.0,0.97,89.0,0.0,0.03,1.1,83.0,0.0,0.4,2.3,1.5,9.0,0.0,0.0,0.0,0.0,not-called-up,switzerland 2020,,16.0,Leonidas Stergiou,Leonidas Stergiou,FC St. Gallen,Super League
584,D,7.02,39.0,0.97,89.23,0.08,0.08,0.57,79.69,0.0,0.09,1.52,1.71,11.0,0.0,0.0,0.15,0.0,not-called-up,turkey 2020,,9.0,Abdülkerim Bardakc?,Abdülkerim Bardakc?,Konyaspor,Süper Lig
585,D,6.81,35.0,0.97,86.0,0.06,0.09,1.1,81.0,0.0,0.3,1.8,1.9,10.0,0.0,0.0,0.08,0.0,not-called-up,turkey 2020,,9.0,Bünyamin Balc?,Naz?m Sangaré,Antalyaspor,Süper Lig
586,D,7.06,37.0,1.0,87.57,0.11,0.0,0.77,68.7,0.0,0.34,2.24,2.13,8.0,0.0,0.0,0.25,0.08,not-called-up,austria 2020,2.0,3.0,Philipp Wiesinger,Philipp Wiesinger,LASK,Bundesliga
587,D,6.94,11.0,0.73,60.91,0.0,0.0,0.18,84.82,0.0,0.0,1.27,1.18,2.0,0.0,0.0,0.18,0.18,not-called-up,croatia 2020,19.0,3.0,Marin Pongra?i?,Marin Pongracic,VfL Wolfsburg,Bundesliga
588,D,6.91,31.0,0.94,82.81,0.03,0.0,0.74,69.97,0.0,0.06,1.1,1.77,5.0,0.0,0.0,0.08,0.0,not-called-up,austria 2020,9.0,3.0,Maximilian Wöber,Maximilian Wöber,RB Salzburg,Bundesliga
589,D,7.01,37.0,0.92,83.73,0.16,0.0,0.02,18.81,0.0,0.02,0.13,0.41,5.0,0.0,0.0,0.64,0.45,not-called-up,czech republic 2020,1.6,13.0,Ond?ej Kúdela,Ondrej Kudela,Slavia Prague,Fortuna Liga
590,D,6.89,38.0,0.66,62.58,0.05,0.0,0.35,25.26,0.0,0.09,0.44,0.38,1.0,0.0,0.0,0.91,0.55,line-up,czech republic 2020,2.0,13.0,Lukáš Masopust,Lukas Masopust,Slavia Prague,Fortuna Liga
591,D,6.93,31.0,0.94,81.87,0.0,0.0,0.1,28.39,0.0,0.03,0.29,0.61,4.0,0.0,0.0,0.55,0.0,called-up,czech republic 2020,0.2,13.0,David Zima,David Zima,Slavia Prague,Fortuna Liga
592,D,6.83,36.0,1.0,88.11,0.11,0.0,0.28,85.0,0.0,0.0,0.57,1.16,6.0,0.0,0.0,0.5,0.25,called-up,austria 2020,9.0,3.0,Philipp Lienhart,Philipp Lienhart,SC Freiburg,Bundesliga
593,D,6.74,30.0,0.97,80.6,0.0,0.0,0.82,79.53,0.0,0.24,1.97,1.32,6.0,0.0,0.0,0.58,0.08,not-called-up,austria 2020,11.0,3.0,Stefan Posch,Stefan Posch,TSG Hoffenheim,Bundesliga
594,D,6.97,24.0,0.92,83.0,0.0,0.0,0.3,81.0,0.0,0.1,1.6,1.4,7.0,0.0,0.0,0.73,0.36,not-called-up,croatia 2020,8.5,150.0,Filip Uremovi?,Filip Uremovic,Rubin Kazan,Premier Liga
595,D,6.98,24.0,0.88,81.88,0.0,0.0,0.47,90.42,0.0,0.07,0.54,1.26,12.0,0.0,0.0,0.82,0.64,line-up,denmark 2020,24.0,1.0,Andreas Christensen,Andreas Christensen,Chelsea,Premier League
596,D,7.09,40.0,0.95,85.0,0.03,0.0,0.2,77.0,0.0,0.0,0.7,1.8,7.0,0.0,0.0,0.36,0.27,line-up,czech republic 2020,4.8,25.0,Tomáš Kalas,Tomas Kalas,Bristol City,Championship
597,D,6.63,33.0,0.91,80.0,0.06,0.0,0.5,80.0,0.0,0.2,0.5,0.7,6.0,0.0,0.0,0.55,0.36,called-up,denmark 2020,2.8,4.0,Jens Stryger Larsen,Jens Stryger Larsen,Udinese Calcio,Serie A
598,D,6.74,9.0,0.67,58.0,0.0,0.0,0.4,73.0,0.0,0.1,2.0,0.9,1.0,0.0,0.0,0.45,0.36,line-up,croatia 2020,12.0,2.0,Šime Vrsaljko,Sime Vrsaljko,Atlético Madrid,LaLiga
599,D,7.0,26.0,0.96,85.88,0.08,0.0,0.43,82.77,0.0,0.0,0.93,1.47,5.0,0.0,0.0,0.73,0.45,not-called-up,croatia 2020,16.0,150.0,Dejan Lovren,Dejan Lovren,Zenit S-Pb,Premier Liga
600,D,7.02,34.0,1.0,89.0,0.15,0.0,0.3,91.0,0.0,0.1,0.7,2.0,11.0,0.0,0.0,0.82,0.64,line-up,croatia 2020,6.5,9.0,Domagoj Vida,Domagoj Vida,Besiktas,Süper Lig
601,D,6.69,20.0,0.5,50.0,0.05,0.0,0.27,73.8,0.0,0.09,0.36,0.81,1.0,0.0,0.0,0.36,0.18,not-called-up,czech republic 2020,2.8,9.0,Filip Novák,Filip Novak,Fenerbahce,Süper Lig
602,D,6.81,28.0,0.93,86.29,0.04,0.0,0.65,83.43,0.0,0.0,0.85,1.71,5.0,0.0,0.0,0.82,0.27,not-called-up,denmark 2020,2.4,9.0,Zanka,Zanka,Fenerbahce,Süper Lig
603,D,6.89,30.0,0.97,86.0,0.1,0.0,0.5,83.0,0.0,0.0,1.7,1.4,6.0,0.0,0.0,0.91,0.36,called-up,denmark 2020,0.05,25.0,Jannik Vestergaard,Jannik Vestergaard,Southampton,Championship
604,D,6.74,27.0,0.96,87.0,0.04,0.0,0.4,87.0,0.0,0.0,0.8,1.4,2.0,0.0,0.0,0.09,0.09,not-called-up,denmark 2020,18.0,19.0,Victor Nelsson,Victor Nelsson,FC Copenhagen,Superliga
605,D,7.21,37.0,1.0,88.32,0.24,0.0,0.45,85.84,0.0,0.12,1.08,1.66,12.0,0.0,0.0,0.09,0.0,not-called-up,denmark 2020,3.5,19.0,Alexander Scholz,Alexander Scholz,FC Midtjylland,Superliga
606,D,7.06,30.0,1.0,90.0,0.07,0.0,0.1,88.0,0.0,0.0,0.5,1.0,8.0,0.0,0.0,0.09,0.0,not-called-up,denmark 2020,2.5,19.0,Andreas Maxsø,Andreas Maxsø,Bröndby IF,Superliga
607,D,7.2,34.0,0.91,82.88,0.15,0.0,0.16,93.35,0.0,0.06,0.93,0.81,19.0,0.0,0.0,0.27,0.27,line-up,england 2020,36.0,1.0,John Stones,John Stones,Man City,Premier League
608,D,7.11,24.0,0.92,85.29,0.04,0.0,0.45,88.33,0.0,0.19,1.76,1.08,8.0,0.0,0.0,0.0,0.0,not-called-up,england 2020,16.0,1.0,Fikayo Tomori,Fikayo Tomori,Chelsea,Premier League
609,D,6.89,38.0,1.0,89.03,0.03,0.0,0.42,88.08,0.0,0.0,0.9,0.71,10.0,0.0,0.0,0.73,0.36,called-up,england 2020,25.0,1.0,Conor Coady,Conor Coady,Wolves,Premier League
610,D,6.91,38.0,0.97,88.89,0.0,0.0,0.28,84.53,0.0,0.0,0.7,0.94,11.0,0.0,0.0,0.55,0.27,not-called-up,england 2020,22.0,,Eric Dier,Eric Dier,without team,
611,D,6.78,37.0,1.0,89.03,0.0,0.0,0.88,83.3,0.0,0.1,1.36,1.65,11.0,0.0,0.0,0.18,0.09,called-up,england 2020,28.0,1.0,Benjamin White,Ben White,Brighton,Premier League
612,D,7.03,40.0,1.0,88.45,0.05,0.0,0.28,90.0,0.0,0.02,0.81,1.29,15.0,0.0,0.0,1.0,0.67,line-up,france 2020,70.0,2.0,Raphaël Varane,Raphaël Varane,Real Madrid,LaLiga
613,D,7.08,41.0,0.95,82.73,0.02,0.0,0.24,87.44,0.0,0.1,1.57,1.27,11.0,0.0,0.0,0.25,0.17,not-called-up,france 2020,60.0,3.0,Dayot Upamecano,Dayot Upamecano,RB Leipzig,Bundesliga
614,D,6.83,39.0,0.95,84.97,0.0,0.0,0.43,94.44,0.0,0.0,1.49,0.93,7.0,0.0,0.0,0.92,0.58,line-up,france 2020,40.0,6.0,Presnel Kimpembe,Presnel Kimpembe,Paris SG,Ligue 1
615,D,7.13,31.0,0.9,84.19,0.16,0.0,0.25,90.42,0.0,0.0,0.64,1.06,13.0,0.0,0.0,0.67,0.17,called-up,france 2020,32.0,1.0,Kurt Zouma,Kurt Zouma,Chelsea,Premier League
616,D,6.8,41.0,0.88,74.02,0.02,0.0,0.36,92.39,0.0,0.08,1.06,1.08,9.0,0.0,0.0,1.0,0.42,called-up,france 2020,25.0,2.0,Clément Lenglet,Clément Lenglet,Barcelona,LaLiga
